14;1074978002;195.70.128.222;44a9ee3fb35d37ca22a60a7b326f069f;/;http://www.caramba.cz/page.php?PgID=3
16;1074978663;213.235.76.201;9fa878ff748ba4d85ba3afc4243ecc6b;/ls/?id=114;http://www.shop6.cz/dt/?c=9829
14;1074978664;194.228.136.151;bc3f2fce4a48742c658108b0d28b11bc;/dt/?c=11808;http://www.shop4.cz/znacka/?&pozice=40&c=165
15;1074978663;62.177.97.230;0f7cb84ceca779a76a90852544a3dd15;/dt/?c=11044;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,39,4
15;1074978666;62.129.48.186;bfa80837a17043585c9343ece5cf39ff;/ls/preber.php;http://www.shop5.cz/ls/?filtr=70,166,16,8,25&id=75&sort=&view=6,9,21,29
14;1074978667;195.122.217.132;ed1a3092594f500e9f2eaffd4ffacca2;/ls/?id=57;http://www.shop4.cz/ct/?c=166
17;1074978668;62.84.131.161;19678194143a57cd9bba3d9104b073a3;/findp/?id=162&tisk=ano;
14;1074978668;212.20.100.65;196c55dd0e1a3286aabb69ef68de274c;/mailp/?link=%2Fdt%2F%3Fc%3D6900;
15;1074978667;62.129.48.186;bfa80837a17043585c9343ece5cf39ff;/ls/?filtr=70,166,219,16,8,25&id=75&sort=&view=6,9,21,29;http://www.shop5.cz/ls/?filtr=70,166,16,8,25&id=75&sort=&view=6,9,21,29
14;1074978666;212.20.98.211;78febdf34b895cc3c01ffddc38b0a68b;/dt/?c=10444;http://www.shop4.cz/findf/?full=200cm%2Cnerez&x=5&y=6
14;1074978670;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/param.php?id=4;
11;1074978668;62.177.79.141;3de47e553ad332ff08739e82eeec71bb;/ls/?&id=87&view=1,8,11,19&pozice=40;http://www.shop2.cz/ls/?&id=87&view=1,8,11,19&pozice=20
14;1074978669;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/dt/?c=10714;http://www.shop4.cz/ls/?&p_3=55&p_3_=>&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&id=46&view=1%2C2%2C3%2C6%2C4%2C16%2C5%2C12&&aktul=1
10;1074978657;194.108.233.209;5a0aa80d7852676f51364a37380ce757;/dt/?c=13863;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
10;1074978668;212.71.160.201;811518ae4157402f4110511a315a9367;/dt/?c=9593;http://www.shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&sort=,4&pozice=40
16;1074978671;147.32.127.204;64a7fa6b6cce0a6272ee4f2912103cb7;/;
15;1074978674;212.71.149.214;0134a5497f686091e9a6d441248af76f;/;http://search.seznam.cz/search.cgi?w=MP3+prenosny+prehravac&mod=l-p-s-1-y-n&a=0
14;1074978674;195.122.217.132;ed1a3092594f500e9f2eaffd4ffacca2;/dt/?c=2702;http://www.shop4.cz/ls/?id=57
10;1074978675;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/ls/index.php?&id=3&view=1,9,11,29,35&filtr=8&sort=,11;http://www.shop1.cz/ls/?filtr=8&id=3&sort=&view=1,9,11,29,35
11;1074978675;68.86.253.35;b0f368d6021f166d51c4f11cd779bc2b;/obchody-elektro/;http://www.shop2.cz/
15;1074978674;62.177.97.230;0f7cb84ceca779a76a90852544a3dd15;/dt/?c=11047;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,39,4
17;1074978674;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/index.php?&id=154&sort=_35,_4&view=25,4,5,8,9,10;http://www.shop7.cz/ls/?id=154&sort=_35
15;1074978678;212.20.102.204;13237e979c915576580d26107f756794;/znacka/?c=16;http://www.shop5.cz/znacka/
15;1074978677;62.129.48.186;bfa80837a17043585c9343ece5cf39ff;/dt/?c=15395;http://www.shop5.cz/ls/?filtr=70,166,219,16,8,25&id=75&sort=&view=6,9,21,29
12;1074978677;212.90.233.151;9a238d8527c050422dfaa34805393a48;/akce/?kat=58;http://www.shop3.cz/akce/
16;1074978680;147.32.127.204;64a7fa6b6cce0a6272ee4f2912103cb7;/ls/?id=139;http://www.shop6.cz
12;1074978680;68.86.253.35;2947e470957be4d17e78dd03ab762023;/;http://www.shop2.cz/obchody-elektro/
15;1074978680;212.20.102.204;13237e979c915576580d26107f756794;/znacka/?c=139;http://www.shop5.cz/znacka/
17;1074978682;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/preber.php;http://www.shop7.cz/ls/index.php?&id=154&sort=_35,_4&view=25,4,5,8,9,10
17;1074978682;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/?filtr=180&id=154&sort=_35,_4&view=25,4,5,8,9,10;http://www.shop7.cz/ls/index.php?&id=154&sort=_35,_4&view=25,4,5,8,9,10
17;1074978683;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/preber.php;http://www.shop7.cz/ls/index.php?&id=154&sort=_35,_4&view=25,4,5,8,9,10
11;1074978678;160.218.150.89;d79be8440ddd480c2fc66715946cbacc;/;
15;1074978684;62.177.97.230;0f7cb84ceca779a76a90852544a3dd15;/dt/?c=11078;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,39,4
15;1074978685;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/?id=77;http://www.shop5.cz/
16;1074978684;213.235.76.201;9fa878ff748ba4d85ba3afc4243ecc6b;/ls/?&id=114&view=1,2,3,4,5&pozice=20;http://www.shop6.cz/ls/?id=114
16;1074978685;147.32.127.204;64a7fa6b6cce0a6272ee4f2912103cb7;/ls/index.php?&id=139&view=11,4,7,8,13,23,42&filtr=135;http://www.shop6.cz/ls/?id=139
14;1074978685;195.122.217.132;ed1a3092594f500e9f2eaffd4ffacca2;/dt/obr.php?id=2220;
17;1074978684;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/?filtr=180,185&id=154&sort=_35,_4&view=25,4,5,8,9,10;http://www.shop7.cz/ls/index.php?&id=154&sort=_35,_4&view=25,4,5,8,9,10
12;1074978685;212.11.107.250;972293c82664671badb92fbd58418cda;/;
12;1074978686;68.86.253.35;2947e470957be4d17e78dd03ab762023;/akce/;http://www.shop3.cz/
15;1074978683;194.228.159.58;cc73b8cde2056e815c94c461f45d8b5b;/dt/?c=9437;http://www.shop5.cz/ls/?filtr=68&id=76&sort=&view=2,5,6,9,31
17;1074978688;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/preber.php;http://www.shop7.cz/ls/?filtr=180,185&id=154&sort=_35,_4&view=25,4,5,8,9,10
17;1074978688;62.84.131.158;fd4d1e1e676fbadf7c1bf5eeec52471d;/findp/?id=172&tisk=ano;
10;1074978688;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/dt/?c=10408;http://www.shop1.cz/ls/index.php?&id=3&view=1,9,11,29,35&filtr=8&sort=,11
16;1074978689;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/df/pridat.php?id=12242;http://www.shop6.cz/dt/?c=12242
15;1074978689;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/?id=76;http://www.shop5.cz/ls/?id=77
17;1074978688;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/?filtr=180,185,155&id=154&sort=_35,_4&view=25,4,5,8,9,10;http://www.shop7.cz/ls/?filtr=180,185&id=154&sort=_35,_4&view=25,4,5,8,9,10
12;1074978684;212.20.123.157;d8002238f3038364fc7bc6e40e536039;/ls/?&id=41&view=1,2,5,20&pozice=20;http://www.shop3.cz/ls/?id=41
16;1074978690;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/dt/?c=12242;http://www.shop6.cz/dt/?c=12242
15;1074978695;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4;http://www.shop5.cz/ls/?id=76
12;1074978696;212.11.107.250;972293c82664671badb92fbd58418cda;/ct/?c=153;http://www.shop3.cz/
17;1074978696;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/index.php?&id=154&view=25,4,5,8,9,10&sort=_35,4&filtr=180,185,155;http://www.shop7.cz/ls/?filtr=180,185,155&id=154&sort=_35,_4&view=25,4,5,8,9,10
15;1074978698;62.177.97.230;0f7cb84ceca779a76a90852544a3dd15;/dt/?c=11076;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,39,4
15;1074978699;212.71.149.214;0134a5497f686091e9a6d441248af76f;/dt/?c=4844;http://www.shop5.cz/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4
12;1074978701;195.146.126.250;a23f379cc9b6da9b6f26a10aef2c0b3f;/poradna/w-glossary.php;http://www.shop3.cz/poradna/?&pozice=20
12;1074978704;212.11.107.250;972293c82664671badb92fbd58418cda;/ls/?id=29&sort=13;http://www.shop3.cz/ct/?c=153
15;1074978707;212.71.149.214;0134a5497f686091e9a6d441248af76f;/dt/?c=6716;http://www.shop5.cz/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4
12;1074978703;160.218.152.120;a19fbd980ab6c338684743f9a62f4fe5;/;
17;1074978708;62.84.131.161;75ea63e8e4c406388d31189f30234b51;/findp/?id=163&tisk=ano;
11;1074978706;62.177.79.141;3de47e553ad332ff08739e82eeec71bb;/ls/?&id=87&view=1,8,11,19&pozice=60;http://www.shop2.cz/ls/?&id=87&view=1,8,11,19&pozice=40
15;1074978709;212.20.102.204;13237e979c915576580d26107f756794;/znacka/?c=81;http://www.shop5.cz/znacka/
10;1074978709;80.188.18.218;f8551a5911f51e45cdd6bc23f125436f;/ct/?c=141;http://www.shop1.cz/
10;1074978709;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/dt/prisl.php?id=12254;
12;1074978710;212.11.107.250;972293c82664671badb92fbd58418cda;/ls/preber.php;http://www.shop3.cz/ls/?id=29&sort=13
14;1074978712;195.122.217.132;ed1a3092594f500e9f2eaffd4ffacca2;/ls/?id=57;http://www.shop4.cz/ct/?c=166
12;1074978711;212.11.107.250;972293c82664671badb92fbd58418cda;/ls/?filtr=14&id=29&sort=13&view=1,3,25,4,5;http://www.shop3.cz/ls/?id=29&sort=13
14;1074978712;212.20.98.211;78febdf34b895cc3c01ffddc38b0a68b;/ct/?c=161;http://www.shop4.cz/findf/?full=200cm%2Cnerez&x=5&y=6
15;1074978714;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/?id=75;http://www.shop5.cz/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4
14;1074978713;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/dt/?c=10443;http://www.shop4.cz/ls/?&p_3=55&p_3_=>&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&id=46&view=1%2C2%2C3%2C6%2C4%2C16%2C5%2C12&&aktul=1
12;1074978713;195.146.126.250;a23f379cc9b6da9b6f26a10aef2c0b3f;/poradna/w-glossary.php?first=P;http://www.shop3.cz/poradna/w-glossary.php
11;1074978709;160.218.150.89;d79be8440ddd480c2fc66715946cbacc;/ct/?c=147;http://www.shop2.cz/
15;1074978686;82.202.8.73;86a24de669d03685f55cbf0d712fc356;/dt/?c=10631;http://www.shop5.cz/ls/?filtr=68&id=76&sort=&view=2,5,6,9,31
10;1074978716;80.188.18.218;f8551a5911f51e45cdd6bc23f125436f;/ls/?id=3;http://www.shop1.cz/ct/?c=141
17;1074978714;213.235.76.201;5cbcbd332450f33b66ce4d9458344297;/;http://www.shop6.cz/ls/?&id=114&view=1,2,3,4,5&pozice=20
14;1074978716;212.20.100.65;196c55dd0e1a3286aabb69ef68de274c;/dt/?c=6900;
15;1074978715;212.20.102.204;13237e979c915576580d26107f756794;/dt/?c=14380;http://www.shop5.cz/znacka/?c=81
14;1074978717;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/?c=12772;http://www.shop4.cz/ls/sety.php?id=164
15;1074978717;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/index.php?&id=75&view=6,9,21,29&sort=,4;http://www.shop5.cz/ls/?id=75
15;1074978720;212.71.149.214;0134a5497f686091e9a6d441248af76f;/dt/?c=15395;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
17;1074978719;212.11.109.42;1359e25ca181631a5ea1af31c64ea44c;/ls/index.php?&id=154&view=25,4,5,8,9,10&sort=4,35&filtr=180,185,155;http://www.shop7.cz/ls/index.php?&id=154&view=25,4,5,8,9,10&sort=_35,4&filtr=180,185,155
15;1074978721;62.129.48.186;bfa80837a17043585c9343ece5cf39ff;/dt/param.php?id=109;
15;1074978721;212.20.102.204;13237e979c915576580d26107f756794;/znacka/?c=23;http://www.shop5.cz/znacka/
16;1074978699;62.177.95.122;c9519ed9a75139ce200295a41e4275e0;/ls/index.php?&id=139&view=11,4,7,8,13,23,42&sort=,4;http://www.shop6.cz/ls/?id=139
15;1074978721;62.177.97.230;0f7cb84ceca779a76a90852544a3dd15;/ls/?id=76;http://www.shop5.cz/dt/?c=11076
12;1074978723;68.86.253.35;2947e470957be4d17e78dd03ab762023;/akce/?kat=51;http://www.shop3.cz/akce/
15;1074978717;212.20.102.204;13237e979c915576580d26107f756794;/dt/?c=14381;http://www.shop5.cz/znacka/?c=81
15;1074978725;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/?id=76;http://www.shop5.cz/ls/index.php?&id=75&view=6,9,21,29&sort=,4
12;1074978726;212.11.107.250;972293c82664671badb92fbd58418cda;/ls/preber.php;http://www.shop3.cz/ls/?filtr=14&id=29&sort=13&view=1,3,25,4,5
15;1074978727;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4;http://www.shop5.cz/ls/?id=76
11;1074978720;160.218.150.89;d79be8440ddd480c2fc66715946cbacc;/ls/?id=94;http://www.shop2.cz/ct/?c=147
14;1074978725;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/?c=5006;http://www.shop4.cz/dt/?c=12772
14;1074978727;62.245.72.104;cde2ae83606839d2f9c1fb2173383460;/ls/preber.php;http://www.shop4.cz/ls/?filtr=39&id=51&sort=&view=1,2,3,4,6,21,10
14;1074978727;62.245.72.104;cde2ae83606839d2f9c1fb2173383460;/ls/?filtr=29&id=51&sort=&view=1,2,3,4,6,21,10;http://www.shop4.cz/ls/?filtr=39&id=51&sort=&view=1,2,3,4,6,21,10
12;1074978726;212.11.107.250;972293c82664671badb92fbd58418cda;/ls/?filtr=&id=29&sort=13&view=1,3,25,4,5;http://www.shop3.cz/ls/?filtr=14&id=29&sort=13&view=1,3,25,4,5
17;1074978728;62.84.131.161;aef20e33037cd1a89f6e426017788fb8;/findp/?id=158&tisk=ano;
15;1074978724;160.218.40.11;68d9ff01da9c54f24be4981812409a91;/ls/?&id=76&view=2,5,6,9,31&pozice=20;http://www.shop5.cz/ls/?id=76
15;1074978729;212.20.102.204;13237e979c915576580d26107f756794;/znacka/?c=67;http://www.shop5.cz/znacka/
15;1074978729;82.202.8.73;86a24de669d03685f55cbf0d712fc356;/dt/obr.php?id=12549;
15;1074978730;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4&pozice=20;http://www.shop5.cz/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4
14;1074978728;212.20.98.211;78febdf34b895cc3c01ffddc38b0a68b;/ls/?id=46;http://www.shop4.cz/ct/?c=161
12;1074978732;160.218.152.120;a19fbd980ab6c338684743f9a62f4fe5;/ct/?c=160;http://www.shop3.cz
16;1074978731;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/ls/?filtr=135&id=139&sort=&view=11,4,7,8,13,23,42;http://www.shop6.cz/ls/?filtr=136,135&id=139&sort=&view=11,4,7,8,13,23,42
14;1074978728;212.20.100.65;196c55dd0e1a3286aabb69ef68de274c;/ls/?id=102;http://www.shop4.cz/ct/?c=401
12;1074978732;195.146.126.250;a23f379cc9b6da9b6f26a10aef2c0b3f;/poradna/?th=25789&ths=1;http://www.shop3.cz/poradna/?&pozice=20
14;1074978729;194.228.143.209;6dced72683d4c9ba8eae3f84f414e71a;/;
15;1074978733;212.71.149.214;0134a5497f686091e9a6d441248af76f;/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4&pozice=40;http://www.shop5.cz/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4&pozice=20
12;1074978733;195.146.126.250;a23f379cc9b6da9b6f26a10aef2c0b3f;/poradna/?th=25789&ths=1;http://www.shop3.cz/poradna/?&pozice=20
16;1074978734;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/ls/preber.php;http://www.shop6.cz/ls/?filtr=135&id=139&sort=&view=11,4,7,8,13,23,42
14;1074978734;195.122.217.132;ed1a3092594f500e9f2eaffd4ffacca2;/ct/?c=166;http://www.shop4.cz
15;1074978734;212.71.149.214;0134a5497f686091e9a6d441248af76f;/dt/?c=14684;http://www.shop5.cz/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4&pozice=40
11;1074978735;160.218.150.89;d79be8440ddd480c2fc66715946cbacc;/ls/preber.php;http://www.shop2.cz/ls/?id=94
14;1074978735;62.245.72.104;cde2ae83606839d2f9c1fb2173383460;/dt/?c=11824;http://www.shop4.cz/ls/?filtr=29&id=51&sort=&view=1,2,3,4,6,21,10
16;1074978734;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/ls/?filtr=&id=139&sort=&view=11,4,7,8,13,23,42;http://www.shop6.cz/ls/?filtr=135&id=139&sort=&view=11,4,7,8,13,23,42
17;1074978736;213.235.76.201;5cbcbd332450f33b66ce4d9458344297;/ls/?id=162&sort=11;http://www.shop7.cz/
11;1074978737;160.218.150.89;d79be8440ddd480c2fc66715946cbacc;/ls/?filtr=102&id=94&sort=&view=2,3,7;http://www.shop2.cz/ls/?id=94
16;1074978738;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/ls/preber.php;http://www.shop6.cz/ls/?filtr=&id=139&sort=&view=11,4,7,8,13,23,42
14;1074978739;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/znacka/?c=38;http://www.shop4.cz/dt/?c=2995&komentare=1
10;1074978739;80.188.18.218;f8551a5911f51e45cdd6bc23f125436f;/dt/?c=10611;http://www.shop1.cz/ls/?id=3
16;1074978738;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/ls/?filtr=22&id=139&sort=&view=11,4,7,8,13,23,42;http://www.shop6.cz/ls/?filtr=&id=139&sort=&view=11,4,7,8,13,23,42
12;1074978742;68.86.253.35;2947e470957be4d17e78dd03ab762023;/dt/?c=12813;http://www.shop3.cz/akce/?kat=51
14;1074978740;212.20.100.65;196c55dd0e1a3286aabb69ef68de274c;/dt/?c=6897;http://www.shop4.cz/ls/?id=102
16;1074978744;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/ls/preber.php;http://www.shop6.cz/ls/?filtr=22&id=139&sort=&view=11,4,7,8,13,23,42
16;1074978744;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/ls/?filtr=22,41&id=139&sort=&view=11,4,7,8,13,23,42;http://www.shop6.cz/ls/?filtr=22&id=139&sort=&view=11,4,7,8,13,23,42
12;1074978746;194.108.238.137;6f3df0fe6b96872e7e9ffecb07f33f7d;/;
12;1074978748;212.90.233.151;9a238d8527c050422dfaa34805393a48;/ls/sety.php?id=166;http://www.shop3.cz/akce/?kat=58
14;1074978748;213.235.129.95;7e75e316db3fe1b8450989fc0b6ac6a5;/ls/?id=55;http://www.shop4.cz/ct/?c=165
17;1074978750;213.235.76.201;5cbcbd332450f33b66ce4d9458344297;/findf/?full=rda;http://www.shop7.cz/ls/?id=162&sort=11
14;1074978750;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/ct/?c=167;http://www.shop4.cz/znacka/?c=38
14;1074978750;212.20.98.211;78febdf34b895cc3c01ffddc38b0a68b;/dt/?c=1743;http://www.shop4.cz/ls/?id=46
11;1074978749;160.218.40.11;c2804c6c8a0880d5262a9da8f20bb366;/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4;http://www.shop2.cz/ls/?id=76
16;1074978753;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/dt/?c=11503;http://www.shop6.cz/ls/?filtr=22,41&id=139&sort=&view=11,4,7,8,13,23,42
14;1074978753;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/ls/?id=60;http://www.shop4.cz/ct/?c=167
10;1074978752;194.108.232.146;dfb5fede6a5245eacb15a373595c9817;/dt/?c=13863;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
10;1074978756;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/dt/obr.php?id=12105;
15;1074978753;212.20.102.204;13237e979c915576580d26107f756794;/dt/?c=10913;http://www.shop5.cz/znacka/?c=67
10;1074978757;212.96.170.138;d8eeb734824b3e861d4b5b7074e50225;/;http://www.kelkoo.de/sitesearch/search.jsp?siteSearchQuery=olympus+camedia+d-490&currentPage=10&catId=100164013&partner=kelkoo
11;1074978757;62.177.79.141;3de47e553ad332ff08739e82eeec71bb;/ls/?&id=87&view=1,8,11,19&pozice=40;http://www.shop2.cz/ls/?&id=87&view=1,8,11,19&pozice=60
14;1074978759;62.24.85.106;f0312526e82b591a9ab52b32c57d9dbf;/findp/?&id=60&view=1,2,3,13,19,14;http://www.shop4.cz/ls/?id=60
14;1074978759;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/?&id=46&view=1,2,3,6,4,16,5,12&p_3=55&p_3_=>&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<;http://www.shop4.cz/ls/?&p_3=55&p_3_=>&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&id=46&view=1%2C2%2C3%2C6%2C4%2C16%2C5%2C12&&aktul=1
15;1074978758;160.218.40.11;68d9ff01da9c54f24be4981812409a91;/ls/?&id=76&view=2,5,6,9,31&pozice=40;http://www.shop5.cz/ls/?&id=76&view=2,5,6,9,31&pozice=20
17;1074978757;62.245.67.66;1c807fdfc7ff356bdd075a8b19b7f0f0;/ls/?id=155&sort=45;http://www.shop7.cz/
12;1074978759;160.218.152.120;a19fbd980ab6c338684743f9a62f4fe5;/dt/?c=9876;http://www.shop3.cz/ct/?c=160
15;1074978760;62.177.97.230;0f7cb84ceca779a76a90852544a3dd15;/ls/index.php?&id=76&view=2,5,6,9,31&sort=,4;http://www.shop5.cz/ls/?id=76
17;1074978760;213.235.76.201;5cbcbd332450f33b66ce4d9458344297;/ls/?id=154&sort=_35;http://www.shop7.cz/findf/?full=rda
12;1074978767;160.218.40.10;c3de072e2bd95930717b3ea679c36942;/ls/preber.php;http://www.shop3.cz/ls/?filtr=25&id=30&sort=&view=1,3,25,4,5&p_25=ano&p_4=ano&p_28=ano
15;1074978769;212.20.102.204;13237e979c915576580d26107f756794;/ls/?id=76;http://www.shop5.cz/znacka/
16;1074978771;212.80.64.99;d134512b9cee4a1b2ec346e8a28f0d03;/dt/param.php?id=433;
11;1074978768;62.177.79.141;3de47e553ad332ff08739e82eeec71bb;/dt/?c=13123;http://www.shop2.cz/ls/?&id=87&view=1,8,11,19&pozice=40
11;1074978766;160.218.150.89;d79be8440ddd480c2fc66715946cbacc;/ct/?c=157;http://www.shop2.cz/ls/?filtr=102&id=94&sort=&view=2,3,7
12;1074978768;194.228.143.209;663dc41c1644680e813a34af19f40d5d;/;http://www.shop4.cz
15;1074978768;212.90.242.150;8c8ca619f95b96da0b74a9b516b177bd;/znacka/?c=80;http://www.shop5.cz/
11;1074978772;212.90.233.151;213bfbef63ad97aacd93344aaba3e2b0;/;http://www.shop3.cz/ls/sety.php?id=166
12;1074978769;160.218.40.10;c3de072e2bd95930717b3ea679c36942;/ls/?filtr=86&id=30&sort=&view=1,3,25,4,5&p_25=ano&p_4=ano&p_28=ano;http://www.shop3.cz/ls/?filtr=25&id=30&sort=&view=1,3,25,4,5&p_25=ano&p_4=ano&p_28=ano
15;1074978777;82.202.8.73;86a24de669d03685f55cbf0d712fc356;/dt/obr.php?id=12550;
17;1074978777;213.235.76.201;5cbcbd332450f33b66ce4d9458344297;/ls/?&id=154&sort=_35&view=25,4,5,8,9,10&pozice=20;http://www.shop7.cz/ls/?id=154&sort=_35
12;1074978778;212.65.201.225;8d0edc1c4d4be5a0fa8b020cd03e8830;/poradna/index.php?th=6302&ths=1;http://www.google.com/search?q=%22ulead+Video+studio+7%22&ie=UTF-8&oe=UTF-8&hl=cs&btnG=Vyhledat+Googlem&lr=lang_cs
14;1074978780;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/preber.php;http://www.shop4.cz/ls/?filtr=39&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5
16;1074978780;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/df/pridat.php?id=11503;http://www.shop6.cz/dt/?c=11503
14;1074978780;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/?filtr=&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5;http://www.shop4.cz/ls/?filtr=39&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5
12;1074978774;212.20.123.157;d8002238f3038364fc7bc6e40e536039;/ls/?id=43;http://www.shop3.cz/ls/?&id=41&view=1,2,5,20&pozice=20
10;1074978780;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/ls/index.php?&id=3&view=1,9,11,29,35&filtr=8&sort=,11;http://www.shop1.cz/ls/?filtr=8&id=3&sort=&view=1,9,11,29,35
14;1074978781;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/preber.php;http://www.shop4.cz/ls/?filtr=39&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5
14;1074978779;213.235.129.95;7e75e316db3fe1b8450989fc0b6ac6a5;/dt/?c=2606;http://www.shop4.cz/ls/?id=55
14;1074978781;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/?filtr=28&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5;http://www.shop4.cz/ls/?filtr=39&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5
16;1074978780;62.177.106.173;4059e714fd138eb44f25b4c95576df54;/dt/?c=11503;http://www.shop6.cz/dt/?c=11503
14;1074978782;212.20.98.211;78febdf34b895cc3c01ffddc38b0a68b;/findf/?full=nerez&x=8&y=7;http://www.shop4.cz/ls/?id=46
10;1074978782;62.84.140.63;9e974ba827adaf58ff8023399f9799a6;/ls/index.php?&id=3&view=1,9,11,29,35&filtr=2;
17;1074978785;213.235.76.201;5cbcbd332450f33b66ce4d9458344297;/ls/?&id=154&view=25,4,5,8,9,10&sort=_35&pozice=40;http://www.shop7.cz/ls/?&id=154&sort=_35&view=25,4,5,8,9,10&pozice=20
12;1074978782;160.218.40.10;95e186777384162f0df149178da73e3e;/znacka/?c=25;http://search.seznam.cz/search.cgi?w=THOMSON+PDP2448+LYRA&mod=l-p-s-1-y-n&a=0
14;1074978787;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/preber.php;http://www.shop4.cz/ls/?filtr=28&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5
14;1074978787;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/?filtr=&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5;http://www.shop4.cz/ls/?filtr=28&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5
14;1074978788;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/preber.php;http://www.shop4.cz/ls/?filtr=28&id=46&sort=,4&view=1,2,3,6,9,24,4,27,28,30,31,16,5
